2.7156	2.33439
2.77593	2.27682
2.82932	2.2172
2.87564	2.15559
2.91477	2.09203
2.94661	2.02659
2.97109	1.95933
2.98814	1.89031
2.99773	1.81958
2.99982	1.74722
2.99441	1.67328
2.98152	1.59784
2.96118	1.52096
2.93343	1.44271
2.89835	1.36316
2.85603	1.28239
2.80657	1.20046
2.7501	1.11745
2.68675	1.03344
2.61668	0.948495
2.54008	0.862698
2.45713	0.776124
2.36803	0.688852
2.27302	0.60096
2.17232	0.512527
2.0662	0.423633
1.95491	0.334357
1.83873	0.244781
1.71796	0.154984
1.5929	0.0650484
1.46385	-0.0249463
1.33114	-0.114918
1.19511	-0.204787
1.05609	-0.294472
0.914432	-0.383891
0.770487	-0.472965
0.624616	-0.561613
0.477183	-0.649756
0.328558	-0.737314
0.179112	-0.824209
0.0292183	-0.910362
-0.120749	-0.995696
-0.270414	-1.08013
-0.419403	-1.1636
-0.567344	-1.24602
-0.713867	-1.32731
-0.858605	-1.40742
-1.0012	-1.48625
-1.14129	-1.56375
-1.27853	-1.63984
-1.41257	-1.71446
-1.54308	-1.78753
-1.66973	-1.85899
-1.79221	-1.92879
-1.91021	-1.99684
-2.02344	-2.0631
-2.13161	-2.1275
-2.23445	-2.18999
-2.33171	-2.2505
-2.42313	-2.30899
-2.50851	-2.36541
-2.58761	-2.41969
-2.66024	-2.4718
-2.72623	-2.52168
-2.7854	-2.56929
-2.83761	-2.61459
-2.88272	-2.65754
-2.92063	-2.6981
-2.95124	-2.73622
-2.97448	-2.77189
-2.99028	-2.80506
-2.9986	-2.83571
-2.99943	-2.8638
-2.99277	-2.88932
-2.97862	-2.91224
-2.95703	-2.93253
-2.92804	-2.95019
-2.89174	-2.96519
-2.84821	-2.97753
-2.79756	-2.98718
-2.73992	-2.99415
-2.67543	-2.99842
-2.60426	-2.99999
-2.52657	-2.99886
-2.44257	-2.99504
-2.35246	-2.98852
-2.25648	-2.97931
-2.15485	-2.96742
-2.04784	-2.95285
-1.93571	-2.93564
-1.81874	-2.91577
-1.69722	-2.89329
-1.57147	-2.8682
-1.44178	-2.84053
-1.30849	-2.8103
-1.17194	-2.77755
-1.03245	-2.74229
-0.890378	-2.70457
-0.746084	-2.66441
-0.599925	-2.62186
-0.452266	-2.57694
-0.303477	-2.52971
-0.153929	-2.4802
-0.0039967	-2.42846
0.145946	-2.37453
0.295523	-2.31847
0.444362	-2.26032
0.59209	-2.20013
0.738339	-2.13797
0.882742	-2.07388
1.02494	-2.00792
1.16457	-1.94016
1.3013	-1.87065
1.43477	-1.79946
1.56465	-1.72665
1.69063	-1.65229
1.81238	-1.57643
1.92959	-1.49916
2.04199	-1.42054
2.14928	-1.34065
2.2512	-1.25954
2.34749	-1.1773
2.43792	-1.09401
2.52225	-1.00972
2.60028	-0.924534
2.67181	-0.838511
2.73666	-0.751734
2.79467	-0.66428
2.84569	-0.576228
2.8896	-0.487658
2.92629	-0.398649
2.95567	-0.309281
2.97765	-0.219635
2.9922	-0.129791
2.99927	-0.0398302
2.99883	0.0501662
2.99091	0.140118
2.97551	0.229943
2.95267	0.319561
2.92245	0.408892
2.88492	0.497855
2.84019	0.586369
2.78836	0.674356
2.72955	0.761737
2.66393	0.848431
2.59164	0.934362
2.51288	1.01945
2.42784	1.10363
2.33673	1.1868
2.23978	1.26892
2.13723	1.34989
2.02933	1.42964
1.91637	1.50811
1.79862	1.58522
1.67637	1.6609
1.54993	1.73509
1.41961	1.80772
1.28575	1.87872
1.14868	1.94804
1.00873	2.01559
0.866261	2.08134
0.721628	2.14521
0.575191	2.20715
0.427316	2.2671
0.278374	2.32501
0.128735	2.38084
-0.0212252	2.43451
-0.171132	2.486
-0.320612	2.53525
-0.46929	2.58222
-0.616795	2.62687
-0.762759	2.66915
-0.906816	2.70903
-1.04861	2.74647
-1.18778	2.78144
-1.32398	2.8139
-1.45687	2.84384
-1.58612	2.87121
-1.7114	2.896
-1.83241	2.91819
-1.94884	2.93775
-2.0604	2.95466
-2.1668	2.96892
-2.26779	2.9805
-2.36312	2.9894
-2.45253	2.99562
-2.53582	2.99913
-2.61277	2.99995
-2.68318	2.99806
-2.74689	2.99348
-2.80374	2.98621
-2.85358	2.97625
-2.89628	2.9636
-2.93175	2.9483
-2.95988	2.93033
-2.98062	2.90974
-2.99391	2.88652
-2.99972	2.8607
-2.99803	2.83232
-2.98884	2.80138
-2.97219	2.76792
-2.9481	2.73197
-2.91665	2.69356
-2.8779	2.65273
-2.83197	2.60951
-2.77895	2.56394
-2.71899	2.51606
-2.65223	2.46592
-2.57885	2.41357
-2.49902	2.35903
-2.41294	2.30238
-2.32083	2.24365
-2.22292	2.18291
-2.11945	2.1202
-2.01069	2.05558
-1.8969	1.98911
-1.77837	1.92086
-1.65539	1.85087
-1.52828	1.77922
-1.39734	1.70596
-1.26292	1.63118
-1.12534	1.55492
-0.98494	1.47726
-0.842083	1.39828
-0.697121	1.31804
-0.550417	1.23661
-0.402337	1.15406
-0.253251	1.07048
-0.103532	0.985939
0.0464455	0.900507
0.196307	0.814265
0.345678	0.72729
0.494185	0.639661
0.641456	0.551456
0.787125	0.462754
0.930825	0.373637
1.0722	0.284183
1.21089	0.194473
1.34656	0.104588
1.47886	0.0146093
1.60747	-0.0753827
1.73206	-0.165307
1.85232	-0.255082
1.96794	-0.344628
2.07865	-0.433864
2.18417	-0.522709
2.28422	-0.611084
2.37857	-0.698909
2.46697	-0.786105
2.54921	-0.872593
2.62507	-0.958297
2.69437	-1.04314
2.75694	-1.12704
2.81261	-1.20993
2.86126	-1.29173
2.90275	-1.37236
2.93699	-1.45176
2.96389	-1.52986
2.98338	-1.60658
2.99541	-1.68185
2.99996	-1.75561
2.99701	-1.82779
2.98656	-1.89832
2.96865	-1.96715
2.94333	-2.0342
2.91064	-2.09943
2.87068	-2.16276
2.82354	-2.22415
2.76935	-2.28354
2.70824	-2.34087
2.64035	-2.3961
2.56587	-2.44917
2.48497	-2.50003
2.39787	-2.54865
2.30476	-2.59497
2.2059	-2.63896
2.10153	-2.68057
1.9919	-2.71977
1.87729	-2.75652
1.75799	-2.79079
1.6343	-2.82255
1.50652	-2.85177
1.37498	-2.87842
1.24	-2.90249
1.10192	-2.92394
0.961082	-2.94276
0.817846	-2.95893
0.672565	-2.97243
0.525604	-2.98327
0.377329	-2.99142
0.22811	-2.99687
0.0783217	-2.99963
-0.0716626	-2.99969
-0.221468	-2.99705
-0.370719	-2.99172
-0.519044	-2.98369
-0.666072	-2.97297
-0.811435	-2.95958
-0.95477	-2.94353
-1.09572	-2.92483
-1.23393	-2.90349
-1.36905	-2.87955
-1.50076	-2.85301
-1.62871	-2.8239
-1.75259	-2.79225
-1.87209	-2.75809
-1.98691	-2.72145
-2.09677	-2.68236
-2.20138	-2.64085
-2.30049	-2.59697
-2.39386	-2.55075
-2.48124	-2.50224
-2.56241	-2.45147
-2.63718	-2.3985
-2.70537	-2.34337
-2.76678	-2.28613
-2.82129	-2.22683
-2.86874	-2.16553
-2.90902	-2.10228
-2.94203	-2.03714
-2.96769	-1.97016
-2.98592	-1.90141
-2.9967	-1.83096
-2.99999	-1.75885
-2.99577	-1.68516
-2.98407	-1.60995
-2.96491	-1.5333
-2.93834	-1.45526
-2.90443	-1.37592
-2.86325	-1.29533
-2.81492	-1.21358
-2.75956	-1.13074
-2.69729	-1.04688
-2.62829	-0.962083
-2.55271	-0.876416
-2.47075	-0.789961
-2.38262	-0.702795
-2.28854	-0.614996
-2.18873	-0.526644
-2.08345	-0.437818
-1.97297	-0.348598
-1.85755	-0.259064
-1.73749	-0.169297
-1.61309	-0.0793781
-1.48466	0.0106126
-1.35251	0.100594
-1.21699	0.190484
-1.07842	0.280204
-0.937156	0.369671
-0.79355	0.458805
-0.647962	0.547527
-0.500754	0.635755
-0.352294	0.723412
-0.202953	0.810417
-0.0531058	0.896694
0.0968746	0.982163
0.246613	1.06675
0.395735	1.15037
0.543867	1.23296
0.690641	1.31444
0.835688	1.39474
0.978646	1.47378
1.11916	1.5515
1.25687	1.62782
1.39145	1.70268
1.52254	1.776
1.64983	1.84772
1.773	1.91778
1.89173	1.98612
2.00574	2.05267
2.11473	2.11737
2.21844	2.18017
2.3166	2.241
2.40897	2.29982
2.49532	2.35656
2.57544	2.41119
2.64911	2.46365
2.71617	2.51389
2.77644	2.56186
2.82976	2.60753
2.87602	2.65086
2.91508	2.6918
2.94686	2.73032
2.97127	2.76638
2.98826	2.79995
2.99778	2.831
2.9998	2.8595
2.99433	2.88543
2.98137	2.90876
2.96096	2.92948
2.93315	2.94755
2.89801	2.96298
2.85562	2.97574
2.8061	2.98582
2.74956	2.99322
2.68616	2.99792
2.61603	2.99992
2.53937	2.99922
2.45636	2.99583
2.36721	2.98974
2.27215	2.98095
2.1714	2.96949
2.06523	2.95535
1.9539	2.93855
1.83768	2.91911
1.71687	2.89704
1.59177	2.87237
1.46269	2.84511
1.32995	2.81529
1.19389	2.78293
1.05484	2.74807
0.913163	2.71074
0.769199	2.67097
0.623312	2.6288
0.475868	2.58425
0.327234	2.53739
0.177782	2.48824
0.0278861	2.43685
-0.12208	2.38327
-0.271741	2.32754
-0.420722	2.26972
-0.568652	2.20985
-0.715161	2.148
-0.859882	2.08421
-1.00245	2.01855
-1.14252	1.95107
-1.27973	1.88184
-1.41374	1.81091
-1.54422	1.73835
-1.67084	1.66423
-1.79328	1.58861
-1.91124	1.51156
-2.02442	1.43315
-2.13255	1.35345
-2.23534	1.27254
-2.33254	1.19047
-2.42392	1.10734
-2.50924	1.02321
-2.58828	0.938159
-2.66086	0.852264
-2.72678	0.765602
-2.78589	0.67825
-2.83804	0.590288
-2.88309	0.501795
-2.92094	0.412851
-2.95148	0.323535
-2.97465	0.233928
-2.99038	0.14411
-2.99864	0.0541624
-2.99941	-0.0358339
-2.99267	-0.125798
-2.97846	-0.215649
-2.9568	-0.305305
-2.92775	-0.394687
-2.89139	-0.483714
-2.84779	-0.572305
-2.79708	-0.660382
-2.73938	-0.747864
-2.67483	-0.834673
-2.60359	-0.920731
-2.52585	-1.00596
-2.4418	-1.09028
-2.35164	-1.17363
-2.2556	-1.25591
-2.15392	-1.33707
-2.04687	-1.41702
-1.93469	-1.4957
-1.81768	-1.57303
-1.69613	-1.64895
-1.57033	-1.72338
-1.44061	-1.79626
-1.3073	-1.86753
-1.17071	-1.93711
-1.0312	-2.00495
-0.889106	-2.07099
-0.744793	-2.13516
-0.598619	-2.19741
-0.450949	-2.25769
-0.302151	-2.31593
-0.152599	-2.37209
-0.00266447	-2.42611
0.147276	-2.47795
0.296849	-2.52756
0.44568	-2.5749
0.593396	-2.61991
0.73963	-2.66257
0.884015	-2.70284
1.02619	-2.74067
1.1658	-2.77604
1.3025	-2.8089
1.43594	-2.83924
1.56579	-2.86703
1.69173	-2.89223
1.81344	-2.91483
1.93061	-2.93481
2.04297	-2.95215
2.15021	-2.96683
2.25208	-2.97884
2.34832	-2.98817
2.4387	-2.99481
2.52297	-2.99875
2.60094	-3
2.67241	-2.99854
2.7372	-2.99439
2.79515	-2.98755
2.84611	-2.97801
2.88996	-2.9658
2.92659	-2.95091
2.9559	-2.93337
2.97782	-2.91319
2.9923	-2.89039
2.99929	-2.86499
2.9988	-2.83701
2.9908	-2.80647
2.97534	-2.77342
2.95243	-2.73786
2.92215	-2.69984
2.88456	-2.65939
2.83976	-2.61655
2.78786	-2.57135
2.729	-2.52384
2.66331	-2.47406
2.59097	-2.42205
2.51215	-2.36786
2.42706	-2.31154
2.33589	-2.25314
2.23889	-2.19272
2.13629	-2.13032
2.02835	-2.066
1.91535	-1.99982
1.79755	-1.93184
1.67526	-1.86213
1.54879	-1.79074
1.41844	-1.71774
1.28455	-1.64319
1.14745	-1.56716
1.00747	-1.48972
0.864986	-1.41095
0.720335	-1.3309
0.573883	-1.24965
0.425998	-1.16728
0.277047	-1.08386
0.127404	-0.999465
-0.0225574	-0.914169
-0.172462	-0.828051
-0.321936	-0.741188
-0.470606	-0.653658
-0.618099	-0.565539
-0.764047	-0.476911
-0.908085	-0.387855
-1.04985	-0.298449
-1.189	-0.208774
-1.32517	-0.118912
-1.45803	-0.0289428
-1.58725	0.0610525
-1.7125	0.150993
-1.83347	0.240797
-1.94985	0.330385
-2.06136	0.419676
-2.16772	0.508589
-2.26866	0.597044
-2.36394	0.684961
-2.4533	0.772263
-2.53653	0.858869
-2.61342	0.944703
-2.68378	1.02969
-2.74743	1.11374
-2.80421	1.1968
-2.85399	1.27877
-2.89663	1.3596
-2.93203	1.4392
-2.9601	1.51751
-2.98077	1.59445
-2.994	1.66996
-2.99974	1.74397
-2.99798	1.8164
-2.98873	1.8872
-2.972	1.9563
-2.94785	2.02364
-2.91634	2.08916
-2.87753	2.1528
-2.83153	2.21451
-2.77845	2.27422
-2.71843	2.33188
-2.65161	2.38744
-2.57817	2.44086
-2.49828	2.49208
-2.41215	2.54106
-2.31998	2.58775
-2.22202	2.63211
-2.11851	2.6741
-2.0097	2.71369
-1.89587	2.75083
-1.77729	2.7855
-1.65428	2.81766
-1.52713	2.84729
-1.39617	2.87435
-1.26171	2.89883
-1.1241	2.9207
-0.983682	2.93993
-0.840805	2.95653
-0.695825	2.97046
-0.549107	2.98172
-0.401016	2.9903
-0.251923	2.99618
-0.102201	2.99937
0.0477776	2.99986
0.197636	2.99765
0.347001	2.99275
0.495499	2.98515
0.642758	2.97486
0.78841	2.96189
0.932092	2.94626
1.07344	2.92798
1.21211	2.90707
1.34775	2.88353
1.48002	2.85741
1.60859	2.82871
1.73315	2.79746
1.85336	2.7637
1.96895	2.72745
2.07962	2.68875
2.18508	2.64763
2.28509	2.60412
2.37938	2.55827
2.46773	2.51012
2.54991	2.45971
2.62571	2.40708
2.69495	2.35229
2.75746	2.29538
2.81308	2.23641
2.86166	2.17543
2.90309	2.11248
2.93726	2.04764
2.96409	1.98095
2.98352	1.91248
2.99549	1.84229
2.99996	1.77044
2.99695	1.697
2.98644	1.62203
2.96846	1.5456
2.94307	1.46778
2.91032	1.38864
2.87029	1.30825
2.82309	1.22668
2.76884	1.14401
2.70766	1.0603
2.63972	0.975649
2.56518	0.890115
2.48423	0.80378
2.39706	0.716722
2.30391	0.629019
2.205	0.540749
2.10058	0.451993
1.9909	0.362831
1.87625	0.273342
1.75691	0.183606
1.63318	0.093706
1.50537	0.00372121
1.37379	-0.0862669
1.23878	-0.176177
1.10068	-0.265929
0.95982	-0.355442
0.816564	-0.444635
0.671267	-0.533427
0.524292	-0.62174
0.376007	-0.709493
0.226782	-0.796607
0.0769899	-0.883005
-0.0729944	-0.968608
-0.222796	-1.05334
-0.372041	-1.13712
-0.520356	-1.21988
-0.667371	-1.30154
-0.812717	-1.38204
-0.956032	-1.46128
-1.09696	-1.53922
-1.23514	-1.61576
-1.37024	-1.69085
-1.50191	-1.76443
-1.62983	-1.83641
-1.75367	-1.90674
-1.87313	-1.97535
-1.98791	-2.04219
-2.09772	-2.10719
-2.20229	-2.17029
-2.30135	-2.23144
-2.39466	-2.29059
-2.48198	-2.34767
-2.5631	-2.40263
-2.63782	-2.45544
-2.70594	-2.50603
-2.7673	-2.55437
-2.82174	-2.60042
-2.86913	-2.64412
-2.90934	-2.68544
-2.94229	-2.72434
-2.96788	-2.7608
-2.98605	-2.79477
-2.99676	-2.82622
-2.99998	-2.85513
-2.9957	-2.88147
-2.98393	-2.90522
-2.96471	-2.92635
-2.93807	-2.94485
-2.90409	-2.9607
-2.86286	-2.97389
-2.81446	-2.9844
-2.75903	-2.99222
-2.69671	-2.99735
-2.62764	-2.99978
-2.55201	-2.99952
-2.47	-2.99655
-2.38181	-2.99089
-2.28768	-2.98253
-2.18782	-2.97149
-2.08249	-2.95778
-1.97196	-2.94141
-1.85651	-2.92239
-1.73641	-2.90073
-1.61197	-2.87647
-1.4835	-2.84962
-1.35132	-2.82021
-1.21577	-2.78825
-1.07718	-2.75379
-0.93589	-2.71685
-0.792266	-2.67747
-0.646661	-2.63567
-0.49944	-2.5915
-0.350971	-2.54501
-0.201624	-2.49622
-0.0517737	-2.44518
0.0982061	-2.39194
0.247941	-2.33656
0.397055	-2.27906
0.545178	-2.21952
0.691937	-2.15798
0.836967	-2.0945
0.979905	-2.02913
1.12039	-1.96194
1.25808	-1.89298
1.39263	-1.82232
1.52369	-1.75002
1.65094	-1.67614
1.77407	-1.60075
1.89277	-1.52393
2.00673	-1.44573
2.11568	-1.36623
2.21934	-1.2855
2.31745	-1.20362
2.40977	-1.12065
2.49606	-1.03667
2.57612	-0.951764
2.64974	-0.865998
2.71674	-0.779452
2.77694	-0.692205
2.8302	-0.604335
2.87639	-0.515922
2.9154	-0.427044
2.94711	-0.337781
2.97146	-0.248215
2.98838	-0.158425
2.99783	-0.0684932
2.99979	0.0215006
2.99425	0.111475
2.98122	0.201349
2.96075	0.291042
2.93287	0.380473
2.89766	0.469562
2.85522	0.558228
2.80563	0.646392
2.74903	0.733974
2.68556	0.820895
2.61538	0.907078
2.53866	0.992445
2.4556	1.07692
2.36639	1.16042
2.27128	1.24288
2.17048	1.32422
2.06427	1.40437
1.95289	1.48326
1.83663	1.56081
1.71578	1.63696
1.59064	1.71163
1.46152	1.78476
1.32876	1.85629
1.19267	1.92614
1.0536	1.99427
0.911894	2.0606
0.767911	2.12507
0.622009	2.18763
0.474553	2.24822
0.32591	2.30679
0.176452	2.36329
0.0265539	2.41765
-0.123411	2.46984
-0.273067	2.51981
-0.422041	2.56751
-0.56996	2.6129
-0.716454	2.65594
-0.861158	2.69659
-1.00371	2.73481
-1.14375	2.77057
-1.28094	2.80384
-1.41492	2.83458
-1.54536	2.86277
-1.67195	2.88839
-1.79435	2.91141
-1.91227	2.9318
-2.02541	2.94956
-2.13348	2.96467
-2.23623	2.9771
-2.33338	2.98686
-2.4247	2.99393
-2.50997	2.9983
-2.58896	2.99998
-2.66147	2.99896
-2.72734	2.99523
-2.78639	2.98882
-2.83847	2.97971
-2.88346	2.96792
-2.92124	2.95346
-2.95172	2.93634
-2.97482	2.91658
-2.99049	2.8942
-2.99868	2.86921
-2.99938	2.84164
-2.99258	2.81151
-2.9783	2.77885
-2.95658	2.74369
-2.92746	2.70606
-2.89103	2.666
-2.84737	2.62353
-2.7966	2.57871
-2.73884	2.53156
-2.67423	2.48214
-2.60293	2.43048
-2.52513	2.37664
-2.44102	2.32065
-2.35081	2.26258
-2.25472	2.20247
-2.153	2.14038
-2.04589	2.07637
-1.93367	2.01048
-1.81662	1.94279
-1.69503	1.87335
-1.5692	1.80222
-1.43945	1.72947
-1.3061	1.65516
-1.16948	1.57937
-1.02994	1.50215
-0.887833	1.42358
-0.743503	1.34373
-0.597314	1.26267
-0.449632	1.18047
-0.300826	1.09721
-0.151268	1.01297
-0.00133224	0.927811
0.148607	0.841819
0.298175	0.755069
0.446997	0.66764
0.594702	0.579609
0.740921	0.491057
0.885288	0.402064
1.02744	0.312708
1.16703	0.223071
1.3037	0.133233
1.43711	0.0432756
1.56693	-0.046721
1.69283	-0.136676
1.8145	-0.226507
1.93163	-0.316135
2.04394	-0.405478
2.15114	-0.494456
2.25296	-0.58299
2.34915	-0.670998
2.43947	-0.758403
2.52369	-0.845126
2.60161	-0.931087
2.67302	-1.01621
2.73775	-1.10042
2.79563	-1.18364
2.84653	-1.26579
2.89032	-1.34681
2.92688	-1.42661
2.95612	-1.50513
2.97798	-1.58229
2.99239	-1.65803
2.99932	-1.73228
2.99876	-1.80497
2.9907	-1.87604
2.97517	-1.94541
2.9522	-2.01304
2.92185	-2.07885
2.88419	-2.1428
2.83933	-2.20481
2.78737	-2.26484
2.72845	-2.32284
2.6627	-2.37874
2.5903	-2.4325
2.51143	-2.48407
2.42627	-2.53341
2.33506	-2.58047
2.238	-2.6252
2.13536	-2.66757
2.02737	-2.70755
1.91432	-2.74508
1.79648	-2.78015
1.67416	-2.81271
1.54765	-2.84274
1.41727	-2.87021
1.28334	-2.8951
1.14621	-2.91739
1.00622	-2.93705
0.86371	-2.95406
0.719041	-2.96842
0.572576	-2.98011
0.424679	-2.98911
0.275721	-2.99543
0.126073	-2.99905
-0.0238896	-2.99997
-0.173792	-2.99819
-0.323261	-2.99371
-0.471921	-2.98654
-0.619402	-2.97668
-0.765335	-2.96414
-0.909355	-2.94893
-1.0511	-2.93107
-1.19022	-2.91057
-1.32637	-2.88746
-1.4592	-2.86174
-1.58838	-2.83345
-1.71359	-2.80261
-1.83452	-2.76925
-1.95086	-2.73339
-2.06233	-2.69508
-2.16864	-2.65434
-2.26954	-2.61121
-2.36476	-2.56573
-2.45407	-2.51794
-2.53724	-2.46789
-2.61407	-2.41561
-2.68437	-2.36116
-2.74796	-2.30459
-2.80469	-2.24594
-2.8544	-2.18527
-2.89697	-2.12264
-2.93231	-2.05809
-2.96032	-1.99169
-2.98092	-1.9235
-2.99408	-1.85358
-2.99975	-1.78199
-2.99793	-1.7088
-2.98861	-1.63407
-2.97182	-1.55787
-2.94761	-1.48026
-2.91602	-1.40133
-2.87715	-1.32113
-2.83109	-1.23975
-2.77795	-1.15724
-2.71786	-1.0737
-2.65099	-0.989192
-2.57749	-0.903793
-2.49754	-0.817581
-2.41135	-0.730632
-2.31914	-0.643027
-2.22113	-0.554842
-2.11756	-0.466159
-2.00871	-0.377055
-1.89483	-0.287613
-1.77622	-0.197911
-1.65317	-0.108032
-1.52598	-0.018055
-1.39499	0.071938
-1.2605	0.161866
-1.12287	0.251649
-0.982423	0.341205
-0.839526	0.430454
-0.694529	0.519316
-0.547797	0.60771
-0.399696	0.695557
-0.250596	0.782779
-0.100869	0.869296
0.0491096	0.955031
0.198966	1.03991
0.348324	1.12385
0.496813	1.20677
0.644059	1.28862
0.789695	1.3693
0.933358	1.44875
1.07469	1.52689
1.21333	1.60367
1.34894	1.679
1.48118	1.75281
1.60972	1.82505
1.73423	1.89565
1.85441	1.96454
1.96996	2.03167
2.08058	2.09696
2.18599	2.16037
2.28595	2.22184
2.38019	2.2813
2.46849	2.33872
2.55061	2.39402
2.62636	2.44718
2.69554	2.49813
