0.787125	0.462754
2.07865	-0.433864
2.86126	-1.29173
2.94333	-2.0342
2.30476	-2.59497
1.10192	-2.92394
-0.370719	-2.99172
-1.75259	-2.79225
-2.70537	-2.34337
-2.99577	-1.68516
-2.55271	-0.876416
-1.48466	0.0106126
-0.0531058	0.896694
1.39145	1.70268
2.49532	2.35656
2.98826	2.79995
2.74956	2.99322
1.83768	2.91911
0.475868	2.58425
-1.00245	2.01855
-2.23534	1.27254
-2.92094	0.412851
-2.89139	-0.483714
-2.15392	-1.33707
-0.889106	-2.07099
0.593396	-2.61991
1.93061	-2.93481
2.79515	-2.98755
2.97534	-2.77342
2.42706	-2.31154
1.28455	-1.64319
-0.172462	-0.828051
-1.58725	0.0610525
-2.61342	0.944703
-2.99974	1.74397
-2.65161	2.38744
-1.65428	2.81766
-0.251923	2.99618
1.21211	2.90707
2.37938	2.55827
2.96409	1.98095
2.82309	1.22668
1.9909	0.362831
0.671267	-0.533427
-0.812717	-1.38204
-2.09772	-2.10719
-2.86913	-2.64412
-2.93807	-2.94485
-2.28768	-2.98253
-1.07718	-2.75379
0.397055	-2.27906
1.77407	-1.60075
2.71674	-0.779452
2.99425	0.111475
2.53866	0.992445
1.46152	1.78476
0.0265539	2.41765
-1.41492	2.83458
-2.50997	2.9983
-2.99049	2.8942
-2.73884	2.53156
-1.81662	1.94279
-0.449632	1.18047
1.02744	0.312708
2.25296	-0.58299
2.92688	-1.42661
2.88419	-2.1428
2.13536	-2.66757
0.86371	-2.95406
-0.619402	-2.97668
-1.95086	-2.73339
-2.80469	-2.24594
-2.97182	-1.55787
-2.41135	-0.730632
-1.2605	0.161866
0.198966	1.03991
1.60972	1.82505
2.62636	2.44718
2.99997	2.8507
2.63909	2.99958
1.63206	2.88051
0.225453	2.50414
-1.23636	1.90408
-2.39546	1.13393
-2.96807	0.262497
-2.814	-0.632387
-1.97096	-1.47078
-0.64536	-2.1778
0.838246	-2.69028
2.11662	-2.96244
2.87677	-2.96998
2.93259	-2.71222
2.27041	-2.21218
1.05235	-1.51454
-0.42336	-0.681606
-1.79542	0.212212
-2.72789	1.08707
-2.99248	1.86483
-2.52441	2.47601
-1.43828	2.86601
-2.81858e-13	3
1.43828	2.86601
2.52441	2.47601
2.99248	1.86483
2.72789	1.08707
1.79542	0.212212
0.42336	-0.681606
-1.05235	-1.51454
-2.27041	-2.21218
-2.93259	-2.71222
-2.87677	-2.96998
-2.11662	-2.96244
-0.838246	-2.69028
0.64536	-2.1778
1.97096	-1.47078
2.814	-0.632387
2.96807	0.262497
2.39546	1.13393
1.23636	1.90408
-0.225453	2.50414
-1.63206	2.88051
-2.63909	2.99958
-2.99997	2.8507
-2.62636	2.44718
-1.60972	1.82505
-0.198966	1.03991
1.2605	0.161866
2.41135	-0.730632
2.97182	-1.55787
2.80469	-2.24594
1.95086	-2.73339
0.619402	-2.97668
-0.86371	-2.95406
-2.13536	-2.66757
-2.88419	-2.1428
-2.92688	-1.42661
-2.25296	-0.58299
-1.02744	0.312708
0.449632	1.18047
1.81662	1.94279
2.73884	2.53156
2.99049	2.8942
2.50997	2.9983
1.41492	2.83458
-0.0265539	2.41765
-1.46152	1.78476
-2.53866	0.992445
-2.99425	0.111475
-2.71674	-0.779452
-1.77407	-1.60075
-0.397055	-2.27906
1.07718	-2.75379
2.28768	-2.98253
2.93807	-2.94485
2.86913	-2.64412
2.09772	-2.10719
0.812717	-1.38204
-0.671267	-0.533427
-1.9909	0.362831
-2.82309	1.22668
-2.96409	1.98095
-2.37938	2.55827
-1.21211	2.90707
0.251923	2.99618
1.65428	2.81766
2.65161	2.38744
2.99974	1.74397
2.61342	0.944703
1.58725	0.0610525
0.172462	-0.828051
-1.28455	-1.64319
-2.42706	-2.31154
-2.97534	-2.77342
-2.79515	-2.98755
-1.93061	-2.93481
-0.593396	-2.61991
0.889106	-2.07099
2.15392	-1.33707
2.89139	-0.483714
2.92094	0.412851
2.23534	1.27254
1.00245	2.01855
-0.475868	2.58425
-1.83768	2.91911
-2.74956	2.99322
-2.98826	2.79995
-2.49532	2.35656
-1.39145	1.70268
0.0531058	0.896694
1.48466	0.0106126
2.55271	-0.876416
2.99577	-1.68516
2.70537	-2.34337
1.75259	-2.79225
0.370719	-2.99172
-1.10192	-2.92394
-2.30476	-2.59497
-2.94333	-2.0342
-2.86126	-1.29173
-2.07865	-0.433864
-0.787125	0.462754
